datetime_local,year,month,day,hour,ghi,dhi,dni,fd,regimen_fd,poa,dc,ac,p_ref_dc,p_noct_raw,p_noct,temperature,tcell_pvwatts,tcell_noct,wind_speed,albedo,epsilon,abs_epsilon,epsilon_raw,abs_epsilon_raw,relative_error,is_valid_model
2021-01-01 00:00:00,2021,1,1,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,16.7,16.7,16.7,1.5,0.15,0.0,0.0,0.0,0.0,,False
2021-01-01 01:00:00,2021,1,1,1,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,15.1,15.1,15.1,0.0,0.15,0.0,0.0,0.0,0.0,,False
2021-01-01 02:00:00,2021,1,1,2,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,13.8,13.8,13.8,0.0,0.15,0.0,0.0,0.0,0.0,,False
2021-01-01 03:00:00,2021,1,1,3,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,12.7,12.7,12.7,0.0,0.15,0.0,0.0,0.0,0.0,,False
2021-01-01 04:00:00,2021,1,1,4,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,11.7,11.7,11.7,0.0,0.15,0.0,0.0,0.0,0.0,,False
2021-01-01 05:00:00,2021,1,1,5,3.0,3.0,0.0,,,2.91,1.532,0.0,1.532,3.0765574875000006,2.6458394392500004,10.6,10.724,10.6909375,0.0,0.15,-1.1138394392500004,1.1138394392500004,-1.5445574875000005,1.5445574875000005,,False
2021-01-01 06:00:00,2021,1,1,6,63.59005520424237,61.0,44.0,0.9592694927544336,alta_fd,54.999,43.888,38.369,43.888,57.260840749875,49.244323044892504,13.0,15.584,14.71871875,0.0,0.15,-5.356323044892505,5.356323044892505,-13.372840749875003,13.372840749875003,,True
2021-01-01 07:00:00,2021,1,1,7,235.015318548748,155.0,309.0,0.6595314763188475,mixto,223.719,176.785,166.558,176.785,223.72685812987498,192.4050979916925,18.0,26.949,24.99121875,0.5,0.15,-15.62009799169249,15.62009799169249,-46.94185812987499,46.94185812987499,0.08835646684782357,True
2021-01-01 08:00:00,2021,1,1,8,448.61571984236025,175.0,600.0,0.3900888717441589,mixto,460.899,370.449,353.359,370.449,441.719897974875,379.87911225839247,21.0,39.69,35.40309375,0.5,0.15,-9.430112258392455,9.430112258392455,-71.27089797487497,71.27089797487497,0.025455898810342194,True
2021-01-01 09:00:00,2021,1,1,9,670.323154854163,189.0,756.0,0.2819535602065234,baja_fd,706.088,546.926,523.582,546.926,646.592319032,556.06939436752,24.0,48.979,46.06525,1.0,0.15,-9.143394367519932,9.143394367519932,-99.66631903199993,99.66631903199993,0.01671779064721723,True
2021-01-01 10:00:00,2021,1,1,10,859.8498043694483,173.0,871.0,0.2011979291277105,baja_fd,907.011,703.069,674.193,703.069,799.823727934875,687.8484060239925,26.2,47.098,54.54409375,3.1,0.15,15.220593976007422,15.220593976007422,-96.75472793487506,96.75472793487506,0.021648791194046987,True
2021-01-01 11:00:00,2021,1,1,11,1000.8426726572136,131.0,965.0,0.1308897028263174,baja_fd,1041.756,790.521,758.546,790.521,897.765006558,772.07790563988,27.0,50.984,59.554875,3.1,0.15,18.44309436011997,18.44309436011997,-107.24400655800002,107.24400655800002,0.02333030287635619,True
2021-01-01 12:00:00,2021,1,1,12,1079.469980458547,143.0,968.0,0.1324724194175878,baja_fd,1101.253,773.85,742.466,773.85,932.038180748875,801.5528354440324,29.0,67.841,63.41415625,1.0,0.15,-27.702835444032416,27.702835444032416,-158.18818074887497,158.18818074887497,0.035798714794898774,True
2021-01-01 13:00:00,2021,1,1,13,1085.9125323021483,144.0,959.0,0.1326073654336765,baja_fd,1080.577,816.854,783.946,816.854,913.009628383875,785.1882804101325,30.0,51.335,63.76803125,4.1,0.15,31.665719589867535,31.665719589867535,-96.15562838387496,96.15562838387496,0.038765458196773885,True
2021-01-01 14:00:00,2021,1,1,14,1022.8477491049314,167.0,906.0,0.1632696558663179,baja_fd,990.468,766.418,735.297,766.418,850.011218622,731.00964801492,29.5,46.634,60.452124999999995,5.1,0.15,35.40835198508,35.40835198508,-83.593218622,83.593218622,0.046199791739077116,True
2021-01-01 15:00:00,2021,1,1,15,887.3368393275847,144.0,867.0,0.1622833557875516,baja_fd,818.77,652.239,625.164,652.239,721.8716408875,620.80961116325,29.0,41.479,54.5865625,6.2,0.15,31.429388836750036,31.429388836750036,-69.63264088749997,69.63264088749997,0.048186920495017986,True
2021-01-01 16:00:00,2021,1,1,16,691.0013401853863,155.0,738.0,0.2243121553981582,baja_fd,596.999,487.669,466.425,487.669,545.522835849875,469.1496388308925,27.9,37.018,46.55621875,6.2,0.15,18.51936116910747,18.51936116910747,-57.853835849875054,57.853835849875054,0.037975268407685274,True
2021-01-01 17:00:00,2021,1,1,17,443.90022896378775,143.0,537.0,0.3221444610060464,mixto,345.042,279.907,266.025,279.907,328.7800842795,282.75087248037,26.0,30.721,36.7825625,7.2,0.15,-2.8438724803700097,2.8438724803700097,-48.873084279500006,48.873084279500006,0.010160062021921603,True
2021-01-01 18:00:00,2021,1,1,18,181.89100597241912,117.0,175.0,0.6432423603052764,mixto,132.73,101.384,93.828,101.384,131.0587633875,112.71053651324999,24.0,26.261,28.1478125,5.1,0.15,-11.326536513249991,11.326536513249991,-29.674763387499993,29.674763387499993,0.11171917179485906,True
2021-01-01 19:00:00,2021,1,1,19,18.0,18.0,0.0,1.0,alta_fd,17.034,10.79,6.444,10.79,17.1680703555,14.764540505729999,22.5,23.073,23.0323125,1.0,0.15,-3.9745405057299994,3.9745405057299994,-6.3780703555,6.3780703555,,True
2021-01-01 20:00:00,2021,1,1,20,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,3.6,0.15,0.0,0.0,0.0,0.0,,False
2021-01-01 21:00:00,2021,1,1,21,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,3.6,0.15,0.0,0.0,0.0,0.0,,False
2021-01-01 22:00:00,2021,1,1,22,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,4.1,0.15,0.0,0.0,0.0,0.0,,False
2021-01-01 23:00:00,2021,1,1,23,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,2.1,0.15,0.0,0.0,0.0,0.0,,False
2021-01-02 00:00:00,2021,1,2,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,13.6,13.6,13.6,1.5,0.15,0.0,0.0,0.0,0.0,,False
2021-01-02 01:00:00,2021,1,2,1,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,13.6,13.6,13.6,1.5,0.15,0.0,0.0,0.0,0.0,,False
2021-01-02 02:00:00,2021,1,2,2,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,1.5,0.15,0.0,0.0,0.0,0.0,,False
2021-01-02 03:00:00,2021,1,2,3,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,1.5,0.15,0.0,0.0,0.0,0.0,,False
2021-01-02 04:00:00,2021,1,2,4,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,12.1,12.1,12.1,0.0,0.15,0.0,0.0,0.0,0.0,,False
2021-01-02 05:00:00,2021,1,2,5,2.0,2.0,0.0,,,1.94,1.004,0.0,1.004,2.0559295499999997,1.7680994129999996,10.0,10.062,10.060625,1.0,0.15,-0.7640994129999996,0.7640994129999996,-1.0519295499999997,1.0519295499999997,,False
2021-01-02 06:00:00,2021,1,2,6,62.31409875580103,60.0,41.0,0.9628639617356964,alta_fd,53.92,43.489,37.985,43.489,56.57609920000001,48.655445312000005,11.0,13.168,12.685,0.5,0.15,-5.166445312000008,5.166445312000008,-13.087099200000011,13.087099200000011,,True
2021-01-02 07:00:00,2021,1,2,7,233.0141565154752,155.0,304.0,0.6651956358269845,mixto,221.742,176.568,166.348,176.568,223.4898258795,192.20125025636997,16.1,24.97,23.0294375,0.5,0.15,-15.633250256369962,15.633250256369962,-46.92182587949998,46.92182587949998,0.08853954429098115,True
2021-01-02 08:00:00,2021,1,2,8,445.6139227708157,171.0,605.0,0.3837402542019479,mixto,458.473,373.645,356.441,373.645,441.36777353387504,379.5762852391325,20.0,36.232,34.32728125,1.0,0.15,-5.931285239132535,5.931285239132535,-67.72277353387506,67.72277353387506,0.015874119121445585,True
2021-01-02 09:00:00,2021,1,2,9,662.4341793012088,159.0,793.0,0.2400238468487941,baja_fd,700.87,548.459,525.061,548.459,647.8780953875,557.17516203325,22.0,46.802,43.9021875,1.0,0.15,-8.716162033250043,8.716162033250043,-99.41909538750008,99.41909538750008,0.015892094091354222,True
2021-01-02 10:00:00,2021,1,2,10,855.7094072050768,178.0,861.0,0.2080145415035048,baja_fd,902.814,672.594,644.798,672.594,802.3743625755,690.0419518149299,24.6,56.484,52.812937500000004,1.0,0.15,-17.447951814929866,17.447951814929866,-129.7803625754999,129.7803625754999,0.025941283768409866,True
2021-01-02 11:00:00,2021,1,2,11,993.3244640804757,147.0,940.0,0.1479878985323073,baja_fd,1033.429,765.854,734.754,765.854,887.5309147448751,763.2765866805926,28.0,56.509,60.29465625,2.1,0.15,2.5774133194074693,2.5774133194074693,-121.67691474487503,121.67691474487503,0.0033654107955399712,True
2021-01-02 12:00:00,2021,1,2,12,1072.6013108075529,158.0,946.0,0.147305432510653,baja_fd,1094.039,818.384,785.422,818.384,929.544902909875,799.4086165024925,28.4,53.571,62.58871875,3.1,0.15,18.97538349750755,18.97538349750755,-111.16090290987495,111.16090290987495,0.023186405767350718,True
2021-01-02 13:00:00,2021,1,2,13,1081.0591533188338,158.0,940.0,0.1461529644468969,baja_fd,1076.079,839.767,806.047,839.767,914.979347419875,786.8822387810925,28.8,43.55,62.42746875,7.2,0.15,52.884761218907556,52.884761218907556,-75.21234741987496,75.21234741987496,0.0629755172790876,True
2021-01-02 14:00:00,2021,1,2,14,1019.6208518653268,140.0,931.0,0.1373059404815814,baja_fd,982.467,769.282,738.06,769.282,846.092352238875,727.6394229254325,29.0,43.953,59.70209375,6.2,0.15,41.6425770745675,41.6425770745675,-76.810352238875,76.810352238875,0.05413174502271923,True
2021-01-02 15:00:00,2021,1,2,15,884.8850215162579,148.0,859.0,0.1672533678402655,baja_fd,817.758,657.216,629.964,657.216,724.3538856795001,622.9443416843701,28.0,39.234,53.5549375,7.2,0.15,34.27165831562991,34.27165831562991,-67.13788567950007,67.13788567950007,0.05214671936719421,True
2021-01-02 16:00:00,2021,1,2,16,691.1426832859013,143.0,754.0,0.2069037312529082,baja_fd,596.081,491.593,470.211,491.593,547.136714579875,470.5375745386925,26.9,34.722,45.527531249999996,7.7,0.15,21.055425461307493,21.055425461307493,-55.54371457987503,55.54371457987503,0.042831011550830654,True
2021-01-02 17:00:00,2021,1,2,17,445.3317483976575,144.0,537.0,0.3233544442275327,mixto,346.944,282.463,268.491,282.463,331.897732608,285.43205004288,25.0,29.994,35.842,6.7,0.15,-2.969050042879985,2.969050042879985,-49.43473260799999,49.43473260799999,0.01051128835592621,True
2021-01-02 18:00:00,2021,1,2,18,185.6666285991781,108.0,209.0,0.5816877314724833,mixto,130.197,98.454,91.002,98.454,129.119668648875,111.0429150380325,23.0,24.593,27.06865625,8.2,0.15,-12.58891503803251,12.58891503803251,-30.665668648875013,30.665668648875013,0.12786595809243415,True
2021-01-02 19:00:00,2021,1,2,19,18.0,18.0,0.0,1.0,alta_fd,17.034,10.876,6.527,10.876,17.1680703555,14.764540505729999,22.5,22.75,23.0323125,6.1,0.15,-3.888540505729999,3.888540505729999,-6.2920703555,6.2920703555,,True
2021-01-02 20:00:00,2021,1,2,20,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,4.1,0.15,0.0,0.0,0.0,0.0,,False
2021-01-02 21:00:00,2021,1,2,21,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,4.1,0.15,0.0,0.0,0.0,0.0,,False
2021-01-02 22:00:00,2021,1,2,22,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,3.1,0.15,0.0,0.0,0.0,0.0,,False
2021-01-02 23:00:00,2021,1,2,23,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,4.6,0.15,0.0,0.0,0.0,0.0,,False
2021-01-03 00:00:00,2021,1,3,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,2.1,0.15,0.0,0.0,0.0,0.0,,False
2021-01-03 01:00:00,2021,1,3,1,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,14.5,2.1,0.15,0.0,0.0,0.0,0.0,,False
2021-01-03 02:00:00,2021,1,3,2,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,1.0,0.15,0.0,0.0,0.0,0.0,,False
2021-01-03 03:00:00,2021,1,3,3,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,1.0,0.15,0.0,0.0,0.0,0.0,,False
2021-01-03 04:00:00,2021,1,3,4,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,13.2,13.2,13.2,0.0,0.15,0.0,0.0,0.0,0.0,,False
2021-01-03 05:00:00,2021,1,3,5,2.0,2.0,0.0,,,1.94,0.993,0.0,0.993,2.0404095499999997,1.7547522129999997,12.0,12.083,12.060625,0.0,0.15,-0.7617522129999997,0.7617522129999997,-1.0474095499999998,1.0474095499999998,,False
2021-01-03 06:00:00,2021,1,3,6,61.104420787316,59.0,39.0,0.9655602530847844,alta_fd,52.873,42.222,36.762,42.222,55.061459733875,47.3528553711325,13.0,15.486,14.65228125,0.0,0.15,-5.130855371132498,5.130855371132498,-12.839459733874996,12.839459733874996,,True
2021-01-03 07:00:00,2021,1,3,7,230.0218079643966,154.0,299.0,0.6695017370867572,mixto,218.897,173.63,163.514,173.63,219.912216923875,189.1245065545325,17.0,25.756,23.840531249999998,0.5,0.15,-15.494506554532506,15.494506554532506,-46.28221692387501,46.28221692387501,0.08923864858914074,True
2021-01-03 08:00:00,2021,1,3,8,442.9837023465798,176.0,591.0,0.3973058129851961,mixto,455.437,367.624,350.634,367.624,438.61788237887504,377.21137884583254,20.0,38.466,34.23240625,0.5,0.15,-9.587378845832518,9.587378845832518,-70.99388237887501,70.99388237887501,0.026079306154746473,True
2021-01-03 09:00:00,2021,1,3,9,658.6327680507513,163.0,783.0,0.2474823724340419,baja_fd,697.006,543.431,520.211,543.431,641.8548774955,551.99519464613,23.0,47.664,44.781437499999996,1.0,0.15,-8.564194646129977,8.564194646129977,-98.42387749549994,98.42387749549994,0.01575948859400729,True
2021-01-03 10:00:00,2021,1,3,10,846.2871061736885,162.0,871.0,0.1914243981956069,baja_fd,894.772,664.902,637.378,664.902,792.547430702,681.59079040372,25.6,57.204,53.56162500000001,1.0,0.15,-16.688790403719963,16.688790403719963,-127.645430702,127.645430702,0.025099624311131507,True
2021-01-03 11:00:00,2021,1,3,11,972.0652301173336,187.0,873.0,0.1923739212207272,baja_fd,1015.446,764.967,733.898,764.967,878.4311096355,755.45075428653,27.0,52.477,58.7326875,2.6,0.15,9.51624571346997,9.51624571346997,-113.4641096355,113.4641096355,0.012440073510974946,True
2021-01-03 12:00:00,2021,1,3,12,1013.8066635829344,323.0,715.0,0.3186011806812088,mixto,1040.49,800.784,768.446,800.784,892.6766899875,767.70195338925,28.0,45.962,60.5153125,5.1,0.15,33.08204661075001,33.08204661075001,-91.89268998750003,91.89268998750003,0.04131207243245371,True
2021-01-03 13:00:00,2021,1,3,13,937.6522301814572,435.0,512.0,0.4639246684411101,mixto,943.322,734.996,704.989,734.996,823.0340593395,707.80929103197,27.4,42.54,56.878812499999995,5.7,0.15,27.18670896802996,27.18670896802996,-88.03805933950002,88.03805933950002,0.03698892098464476,True
2021-01-03 14:00:00,2021,1,3,14,800.0327326880933,423.0,399.0,0.5287283666241115,mixto,783.959,619.868,593.94,619.868,700.863363789875,602.7424928592925,27.0,39.586,51.498718749999995,5.7,0.15,17.125507140707555,17.125507140707555,-80.995363789875,80.995363789875,0.027627667730399947,True
2021-01-03 15:00:00,2021,1,3,15,598.5829232597513,372.0,264.0,0.6214677792245886,mixto,572.372,460.646,440.36,460.646,526.841810702,453.08395720372,27.0,35.695,44.886624999999995,6.2,0.15,7.562042796280025,7.562042796280025,-66.19581070199996,66.19581070199996,0.016416169458282552,True
2021-01-03 16:00:00,2021,1,3,16,365.2091619266107,307.0,80.0,0.8406141795032297,alta_fd,341.297,277.903,264.092,277.903,325.507875523875,279.9367729505325,25.9,31.391,36.56553125,5.7,0.15,-2.033772950532466,2.033772950532466,-47.604875523874966,47.604875523874966,0.007318283539697181,True
2021-01-03 17:00:00,2021,1,3,17,227.29441132932823,211.0,29.0,0.9283114299466028,alta_fd,209.064,171.81,161.758,171.81,204.436786488,175.81563637968,24.0,27.623,30.53325,5.1,0.15,-4.0056363796799985,4.0056363796799985,-32.62678648799999,32.62678648799999,0.0233143378131657,True
2021-01-03 18:00:00,2021,1,3,18,94.0,94.0,0.0,1.0,alta_fd,87.256,70.844,64.37,70.844,87.002346808,74.82201825487999,23.0,25.018,25.72675,3.1,0.15,-3.9780182548799985,3.9780182548799985,-16.158346808000005,16.158346808000005,0.05615180191519393,True
2021-01-03 19:00:00,2021,1,3,19,11.0,11.0,0.0,1.0,alta_fd,10.394,6.52,2.326,6.52,10.5052235955,9.03449229213,22.0,22.274,22.3248125,2.1,0.15,-2.514492292130001,2.514492292130001,-3.985223595500001,3.985223595500001,,True
2021-01-03 20:00:00,2021,1,3,20,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,4.6,0.15,0.0,0.0,0.0,0.0,,False
2021-01-03 21:00:00,2021,1,3,21,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,3.6,0.15,0.0,0.0,0.0,0.0,,False
2021-01-03 22:00:00,2021,1,3,22,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,16.4,16.4,16.4,2.6,0.15,0.0,0.0,0.0,0.0,,False
2021-01-03 23:00:00,2021,1,3,23,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,2.6,0.15,0.0,0.0,0.0,0.0,,False
2021-01-04 00:00:00,2021,1,4,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,2.6,0.15,0.0,0.0,0.0,0.0,,False
2021-01-04 01:00:00,2021,1,4,1,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,13.7,13.7,13.7,3.6,0.15,0.0,0.0,0.0,0.0,,False
2021-01-04 02:00:00,2021,1,4,2,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,4.1,0.15,0.0,0.0,0.0,0.0,,False
2021-01-04 03:00:00,2021,1,4,3,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,1.5,0.15,0.0,0.0,0.0,0.0,,False
2021-01-04 04:00:00,2021,1,4,4,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,11.6,11.6,11.6,0.5,0.15,0.0,0.0,0.0,0.0,,False
2021-01-04 05:00:00,2021,1,4,5,2.0,2.0,0.0,,,1.94,0.998,0.0,0.998,2.04816955,1.7614258129999998,11.0,11.083,11.060625,0.0,0.15,-0.7634258129999998,0.7634258129999998,-1.05016955,1.05016955,,False
2021-01-04 06:00:00,2021,1,4,6,58.4397798643041,57.0,28.0,0.9753630169783796,alta_fd,50.901,40.93,35.516,40.93,53.223988024875005,45.7726297013925,12.0,14.396,13.59065625,0.0,0.15,-4.842629701392504,4.842629701392504,-12.293988024875006,12.293988024875006,,True
2021-01-04 07:00:00,2021,1,4,7,225.26190238004705,155.0,279.0,0.6880879472397166,mixto,214.025,171.91,161.855,171.91,217.37382242187502,186.94148728281252,14.4,22.966,21.08828125,0.5,0.15,-15.03148728281252,15.03148728281252,-45.46382242187502,45.46382242187502,0.08743812042820383,True
2021-01-04 08:00:00,2021,1,4,8,428.4187549484725,196.0,517.0,0.4574963111117151,mixto,437.859,358.15,341.496,358.15,427.905425014875,367.9986655127925,17.0,34.748,30.683093749999998,0.5,0.15,-9.848665512792536,9.848665512792536,-69.75542501487502,69.75542501487502,0.02749871705372759,True
2021-01-04 09:00:00,2021,1,4,9,620.8763548790207,246.0,594.0,0.3962141545041343,mixto,647.039,517.978,495.661,517.978,607.647346559875,522.5767180414925,20.0,40.299,40.21996875,1.5,0.15,-4.598718041492589,4.598718041492589,-89.66934655987507,89.66934655987507,0.008878211123817207,True
2021-01-04 10:00:00,2021,1,4,10,758.219547825436,374.0,490.0,0.4932608254068722,mixto,784.085,620.821,594.859,620.821,715.3908230968751,615.2361078633126,22.4,40.43,46.90265625,3.1,0.15,5.584892136687472,5.584892136687472,-94.5698230968751,94.5698230968751,0.008995978126847307,True
2021-01-04 11:00:00,2021,1,4,11,943.1113612492412,309.0,706.0,0.3276389328940964,mixto,981.585,752.732,722.096,752.732,861.1463609718751,740.5858704358126,25.0,47.567,55.67453125,3.1,0.15,12.14612956418739,12.14612956418739,-108.41436097187511,108.41436097187511,0.016136061126918202,True
2021-01-04 12:00:00,2021,1,4,12,1051.0806468318349,242.0,838.0,0.2302392311469495,baja_fd,1083.257,827.789,794.494,827.789,936.5762839938751,805.4556042347326,25.0,48.003,58.85178125,3.6,0.15,22.33339576526737,22.33339576526737,-108.78728399387512,108.78728399387512,0.02697957542956885,True
2021-01-04 13:00:00,2021,1,4,13,1078.6800174485793,161.0,935.0,0.1492564962692236,baja_fd,1075.309,803.632,771.192,803.632,922.170347314875,793.0664986907925,27.0,53.975,60.60340625,2.6,0.15,10.565501309207434,10.565501309207434,-118.53834731487507,118.53834731487507,0.01314718840116799,True
2021-01-04 14:00:00,2021,1,4,14,1018.9396341290096,141.0,929.0,0.1383791495366915,baja_fd,983.59,760.119,729.221,760.119,846.9213989875001,728.3524031292501,29.0,47.146,59.737187500000005,4.6,0.15,31.766596870749936,31.766596870749936,-86.80239898750006,86.80239898750006,0.04179161009098567,True
2021-01-04 15:00:00,2021,1,4,15,889.8735422116725,148.0,864.0,0.1663157662066949,baja_fd,824.043,658.711,631.407,658.711,729.273625768875,627.1753181612326,28.0,40.559,53.751343750000004,6.2,0.15,31.53568183876746,31.53568183876746,-70.56262576887502,70.56262576887502,0.04787483712700632,True
2021-01-04 16:00:00,2021,1,4,16,693.0571124918017,144.0,754.0,0.2077750843393926,baja_fd,599.519,490.356,469.017,490.356,549.555161479875,472.6174388726925,27.1,36.787,45.83496875,5.7,0.15,17.73856112730749,17.73856112730749,-59.19916147987499,59.19916147987499,0.03617486301239812,True
2021-01-04 17:00:00,2021,1,4,17,447.2120846778163,144.0,539.0,0.3219948765555866,mixto,349.611,284.059,270.03,284.059,332.934074584875,286.3233041429925,26.0,30.786,36.925343749999996,7.2,0.15,-2.2643041429925006,2.2643041429925006,-48.875074584874994,48.875074584874994,0.007971245913674626,True
2021-01-04 18:00:00,2021,1,4,18,184.01876356892592,118.0,177.0,0.6412389568947517,mixto,134.986,103.855,96.212,103.855,133.7882354755,115.05788250892999,23.0,24.918,27.2183125,6.7,0.15,-11.202882508929989,11.202882508929989,-29.933235475499984,29.933235475499984,0.10787042038351537,True
2021-01-04 19:00:00,2021,1,4,19,19.0,19.0,0.0,1.0,alta_fd,17.984,11.651,7.275,11.651,18.159379968000003,15.617066772480003,22.0,22.277,22.562,5.7,0.15,-3.966066772480003,3.966066772480003,-6.508379968000003,6.508379968000003,,True
2021-01-04 20:00:00,2021,1,4,20,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,21.0,3.6,0.15,0.0,0.0,0.0,0.0,,False
2021-01-04 21:00:00,2021,1,4,21,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,2.1,0.15,0.0,0.0,0.0,0.0,,False
2021-01-04 22:00:00,2021,1,4,22,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,2.1,0.15,0.0,0.0,0.0,0.0,,False
2021-01-04 23:00:00,2021,1,4,23,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,1.5,0.15,0.0,0.0,0.0,0.0,,False
2021-01-05 00:00:00,2021,1,5,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,0.0,0.15,0.0,0.0,0.0,0.0,,False
2021-01-05 01:00:00,2021,1,5,1,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,14.1,14.1,14.1,0.5,0.15,0.0,0.0,0.0,0.0,,False
2021-01-05 02:00:00,2021,1,5,2,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,13.5,13.5,13.5,0.5,0.15,0.0,0.0,0.0,0.0,,False
2021-01-05 03:00:00,2021,1,5,3,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,0.5,0.15,0.0,0.0,0.0,0.0,,False
2021-01-05 04:00:00,2021,1,5,4,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,2.6,0.15,0.0,0.0,0.0,0.0,,False
2021-01-05 05:00:00,2021,1,5,5,2.0,2.0,0.0,,,1.94,0.987,0.0,0.987,2.03264955,1.748078613,13.0,13.071,13.060625,0.5,0.15,-0.7610786129999999,0.7610786129999999,-1.0456495499999998,1.0456495499999998,,False
2021-01-05 06:00:00,2021,1,5,6,58.660107048309726,57.0,34.0,0.9716995564474076,alta_fd,50.784,40.846,35.435,40.846,53.102391168,45.66805640448,12.0,13.784,13.587,1.0,0.15,-4.822056404480001,4.822056404480001,-12.256391168,12.256391168,,True
2021-01-05 07:00:00,2021,1,5,7,225.56436037714255,152.0,295.0,0.673865320504785,mixto,214.802,171.619,161.574,171.619,216.7673845995,186.41995075557,16.0,23.499,22.7125625,1.0,0.15,-14.80095075557,14.80095075557,-45.14838459949999,45.14838459949999,0.08624307772198882,True
2021-01-05 08:00:00,2021,1,5,8,438.4970565726873,171.0,598.0,0.3899684101337958,mixto,452.035,369.87,352.801,369.87,437.341884846875,376.1140209683125,19.0,35.001,33.12609375,1.0,0.15,-6.244020968312498,6.244020968312498,-67.47188484687501,67.47188484687501,0.0168816637421594,True
2021-01-05 09:00:00,2021,1,5,9,661.2613521127389,190.0,749.0,0.2873296607959129,baja_fd,698.46,560.811,536.976,560.811,648.65456355,557.8429246530001,21.0,40.319,42.826875,2.1,0.15,2.9680753469999672,2.9680753469999672,-87.84356355,87.84356355,0.00529246991767274,True
2021-01-05 10:00:00,2021,1,5,10,849.8035156649821,176.0,861.0,0.207106697908019,baja_fd,898.833,699.549,670.797,699.549,802.8788695638749,690.4758278249324,23.6,46.179,51.68853125,2.6,0.15,9.073172175067612,9.073172175067612,-103.32986956387492,103.32986956387492,0.0129700309414603,True
